dt,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-11-14 01:00:00,2296.45,0.07,38.73,21.46,9.3,235.01,274.07,6.59,17.7,17.1,96.0,0.0,,61.0,0.0,,1014.4,,5.0
2024-11-14 02:00:00,2750.4,1.96,55.52,9.66,11.8,252.96,294.23,8.61,18.0,17.0,94.0,0.0,,0.0,0.0,,1015.0,,5.0
2024-11-14 03:00:00,3471.37,18.55,65.8,4.56,14.42,285.49,332.58,11.4,17.5,16.7,95.0,0.0,,130.0,3.6,,1016.5,,5.0
2024-11-14 04:00:00,3898.62,29.06,69.92,12.16,15.97,307.46,358.04,15.71,19.1,17.1,88.0,0.0,,95.0,0.0,,1016.0,,5.0
2024-11-14 05:00:00,3952.03,23.92,74.71,32.9,17.4,318.01,370.58,24.07,20.4,17.4,83.0,0.0,,98.0,0.0,,1016.3,,5.0
2024-11-14 06:00:00,3738.4,13.63,76.77,80.11,20.03,324.49,376.83,29.39,18.5,17.7,95.0,0.0,,0.0,0.0,,1017.4,,5.0
2024-11-14 07:00:00,1348.5,1.2,23.65,158.79,27.66,148.61,184.76,7.98,22.6,17.9,75.0,0.0,,178.0,0.0,,1015.9,,5.0
2024-11-14 08:00:00,1068.12,0.61,21.25,153.06,31.47,114.86,152.4,7.28,23.4,17.8,71.0,0.0,,185.0,1.8,,1015.1,,5.0
2024-11-14 09:00:00,1081.47,0.21,26.39,143.05,38.15,109.06,147.45,7.54,21.0,16.8,77.0,0.0,,0.0,0.0,,1014.9,,2.0
2024-11-14 10:00:00,1922.61,0.24,74.03,86.55,38.15,130.17,176.61,16.21,21.5,17.3,77.0,0.0,,269.0,0.0,,1014.5,,5.0
2024-11-14 11:00:00,3311.16,8.27,142.57,13.77,33.38,171.96,232.36,27.11,22.1,17.5,75.0,0.0,,218.0,0.0,,1014.2,,5.0
2024-11-14 12:00:00,4592.9,54.09,150.8,0.22,28.13,207.19,281.32,33.94,20.5,17.3,82.0,0.0,,0.0,0.0,,1014.9,,5.0
2024-11-14 13:00:00,4806.52,78.68,127.49,0.0,22.89,222.86,309.09,38.0,21.8,17.8,78.0,0.0,,253.0,0.0,,1014.2,,5.0
2024-11-14 14:00:00,4112.24,63.48,98.71,0.0,18.6,220.73,313.0,41.04,21.0,17.6,81.0,0.0,,288.0,0.0,,1014.7,,5.0
2024-11-14 15:00:00,3177.64,31.74,78.83,0.05,15.26,204.98,294.44,39.52,19.0,17.3,90.0,0.0,,0.0,0.0,,1015.6,,5.0
2024-11-14 16:00:00,2243.04,1.9,64.43,8.94,12.28,177.35,250.24,30.91,18.9,17.4,91.0,0.0,,43.0,0.0,,1015.7,,5.0
2024-11-14 17:00:00,2162.93,0.19,51.41,19.49,10.97,181.72,247.34,26.09,18.8,17.5,92.0,0.0,,20.0,0.0,,1015.7,,5.0
2024-11-14 18:00:00,2136.23,0.06,45.93,25.39,9.3,184.65,243.94,18.49,18.0,17.2,95.0,0.0,,0.0,0.0,,1015.9,,5.0
2024-11-14 19:00:00,2109.53,0.16,45.93,21.28,7.15,182.89,235.4,11.02,18.4,17.2,93.0,0.0,,17.0,0.0,,1015.6,,5.0
2024-11-14 20:00:00,2162.93,0.52,46.61,11.0,6.02,186.75,237.03,8.36,18.1,17.1,94.0,0.0,,6.0,0.0,,1015.5,,5.0
2024-11-14 21:00:00,2269.74,1.08,45.93,5.81,5.72,196.99,248.19,7.92,17.5,16.7,95.0,0.0,,0.0,0.0,,1015.3,,5.0
2024-11-14 22:00:00,2403.26,2.35,45.24,2.35,5.78,211.19,266.46,8.23,16.8,16.5,98.0,0.0,,349.0,0.0,,1015.4,,5.0
2024-11-14 23:00:00,2563.48,4.25,43.53,0.79,6.02,224.99,283.51,8.61,16.5,16.2,98.0,0.0,,33.0,0.0,,1015.1,,5.0
2024-11-15 00:00:00,2696.99,7.26,42.84,0.24,6.44,239.75,298.97,9.5,17.0,17.0,100.0,0.0,,90.0,3.6,,1015.9,,5.0
2024-11-15 01:00:00,2883.91,12.52,42.5,0.07,7.15,252.49,311.71,10.64,17.0,17.0,100.0,0.0,,50.0,3.6,,1015.2,,5.0
2024-11-15 02:00:00,3685.0,36.21,46.61,0.01,10.37,292.66,360.03,12.29,16.4,16.1,98.0,0.0,,30.0,0.0,,1015.5,,5.0
2024-11-15 03:00:00,5073.55,80.47,54.15,0.55,13.95,347.81,425.88,12.54,17.0,17.0,100.0,0.0,,0.0,0.0,,1016.5,,5.0
2024-11-15 04:00:00,5821.23,101.03,67.86,3.35,16.45,368.23,448.64,13.81,18.0,17.0,94.0,0.0,,0.0,0.0,,1016.1,,5.0
2024-11-15 05:00:00,6248.47,91.2,100.08,11.0,19.79,383.51,465.33,21.53,19.5,16.3,82.0,0.0,,273.0,0.0,,1016.3,,5.0
2024-11-15 06:00:00,6622.31,61.69,153.54,31.83,23.6,422.91,507.06,28.88,19.0,16.4,85.0,0.0,,0.0,0.0,,1017.4,,5.0
2024-11-15 07:00:00,3417.97,12.52,108.3,114.44,64.85,250.08,304.97,14.19,20.0,17.0,83.0,0.0,,0.0,0.0,,1015.7,,5.0
2024-11-15 08:00:00,2483.37,5.98,81.57,150.2,70.57,204.92,255.96,9.88,20.0,17.0,83.0,0.0,,0.0,0.0,,1014.9,,5.0
2024-11-15 09:00:00,1895.9,3.16,60.32,163.08,60.56,167.13,218.72,9.12,21.0,16.8,77.0,0.0,,0.0,0.0,,1014.6,,1.0
2024-11-15 10:00:00,1735.69,1.76,54.15,154.5,47.68,148.04,201.55,11.02,23.5,17.0,67.0,0.0,,282.0,1.8,,1013.7,,1.0
2024-11-15 11:00:00,1869.2,0.77,63.75,128.75,36.72,148.92,205.0,13.93,23.2,17.2,69.0,0.0,,320.0,0.0,,1013.4,,2.0
2024-11-15 12:00:00,1895.9,0.08,69.23,101.57,31.47,147.06,203.59,14.57,20.5,17.3,82.0,0.0,,0.0,0.0,,1013.8,,2.0
2024-11-15 13:00:00,2403.26,0.43,102.82,43.27,25.51,160.31,222.16,20.52,21.9,17.3,75.0,0.0,,334.0,0.0,,1013.3,,5.0
2024-11-15 14:00:00,3231.05,16.99,119.27,0.94,21.22,195.16,271.41,31.66,21.0,17.0,78.0,0.0,,338.0,0.0,,1013.5,,5.0
2024-11-15 15:00:00,3738.4,38.0,100.08,0.0,18.6,230.27,322.54,33.44,19.5,17.1,86.0,0.0,,0.0,0.0,,1014.1,,5.0
2024-11-15 16:00:00,4005.43,43.81,86.37,0.0,16.45,257.84,363.1,26.35,19.8,16.4,81.0,0.0,,337.0,0.0,,1013.9,,5.0
2024-11-15 17:00:00,4005.43,41.13,75.4,0.0,14.54,274.68,386.53,21.03,19.5,16.3,82.0,0.0,,341.0,0.0,,1014.1,,5.0
2024-11-15 18:00:00,3898.62,36.66,65.8,0.0,11.68,272.32,384.83,14.95,18.0,16.3,90.0,0.0,,0.0,0.0,,1014.3,,5.0
2024-11-15 19:00:00,3631.59,29.95,58.95,0.0,7.87,250.46,354.9,8.36,18.8,16.0,84.0,2.3,,347.0,0.0,,1014.1,,5.0
2024-11-15 20:00:00,3150.94,17.43,52.78,0.03,5.19,221.89,314.32,5.38,18.5,15.9,85.0,0.3,,349.0,0.0,,1014.0,,5.0
2024-11-15 21:00:00,2750.4,5.2,49.35,1.21,4.11,196.57,271.64,4.37,17.0,16.2,95.0,0.0,,0.0,0.0,,1014.1,,5.0
2024-11-15 22:00:00,2456.67,0.29,46.61,8.94,5.01,172.93,224.57,3.67,16.7,16.1,96.0,0.0,,351.0,0.0,,1013.9,,5.0
2024-11-15 23:00:00,2510.07,0.64,47.3,6.17,5.42,169.64,210.03,3.83,16.5,15.7,95.0,0.0,,305.0,0.0,,1013.6,,5.0
2024-11-16 00:00:00,2643.59,2.63,49.35,1.83,6.62,176.37,214.6,5.76,17.0,16.2,95.0,0.0,,0.0,0.0,,1012.5,,5.0
2024-11-16 01:00:00,2964.02,9.5,50.04,0.1,8.11,194.2,236.33,9.25,16.3,15.3,94.0,0.0,,332.0,0.0,,1013.8,,5.0
2024-11-16 02:00:00,3738.4,32.19,51.41,0.01,10.25,233.85,286.62,11.27,16.3,15.3,94.0,0.0,,320.0,1.8,,1014.2,,5.0
2024-11-16 03:00:00,4966.74,72.42,54.15,0.5,12.76,282.73,339.49,11.4,17.5,16.9,96.0,0.0,,0.0,0.0,,1014.7,,5.0
2024-11-16 04:00:00,5233.76,81.36,63.06,3.58,15.5,283.44,335.52,10.13,17.8,15.8,88.0,0.0,,311.0,0.0,,1014.5,,5.0
2024-11-16 05:00:00,5874.63,83.15,90.48,11.18,18.36,314.19,371.56,13.3,19.0,15.9,82.0,0.0,,286.0,1.8,,1014.9,,5.0
2024-11-16 06:00:00,6301.88,59.9,141.2,33.97,21.7,359.53,420.22,17.99,18.5,16.8,90.0,0.0,,310.0,3.6,,1015.1,,5.0
2024-11-16 07:00:00,2002.72,5.76,49.35,133.04,41.96,144.04,169.88,5.95,21.1,16.1,73.0,0.0,,284.0,1.8,,1014.5,,5.0
2024-11-16 08:00:00,1375.2,2.29,26.39,161.65,27.42,107.61,130.68,5.07,22.1,16.1,69.0,0.0,,281.0,3.7,,1013.8,,5.0
2024-11-16 09:00:00,1188.28,1.44,20.56,168.8,22.41,97.77,121.2,5.32,20.5,17.3,82.0,0.0,,310.0,3.6,,1013.2,,1.0
2024-11-16 10:00:00,1869.2,3.21,54.15,135.9,19.55,124.97,155.72,12.79,21.0,17.0,78.0,0.0,,0.0,0.0,,1013.0,,5.0
2024-11-16 11:00:00,3124.24,5.14,116.53,70.1,17.4,175.01,217.63,22.04,21.0,17.0,78.0,0.0,,360.0,3.6,,1012.7,,5.0
2024-11-16 12:00:00,4325.87,17.88,168.62,7.6,17.17,216.37,269.45,28.37,20.0,16.6,81.0,0.0,,0.0,0.0,,1012.5,,5.0
2024-11-16 13:00:00,4913.33,48.28,161.77,0.0,16.93,238.48,302.04,31.41,20.0,17.0,83.0,0.0,,0.0,0.0,,1012.9,,5.0
2024-11-16 14:00:00,4699.71,50.51,138.46,0.0,14.66,238.2,311.3,29.64,19.6,16.4,82.0,0.0,,313.0,0.0,,1013.3,,5.0
2024-11-16 15:00:00,4112.24,40.23,111.04,0.0,12.87,226.06,306.25,25.33,18.0,16.3,90.0,0.0,,0.0,0.0,,1014.0,,5.0
2024-11-16 16:00:00,3578.19,27.05,90.48,0.01,11.44,213.0,294.57,19.0,18.0,16.0,88.0,0.0,,0.0,0.0,,1014.2,,5.0
2024-11-16 17:00:00,3177.64,14.75,78.14,0.23,10.37,212.08,291.31,14.06,18.0,16.0,88.0,0.0,,0.0,0.0,,1014.5,,5.0
2024-11-16 18:00:00,2937.32,3.97,68.55,3.8,8.58,215.38,288.89,8.99,18.0,16.3,90.0,0.0,,0.0,0.0,,1014.6,,5.0
2024-11-16 19:00:00,2670.29,0.16,54.15,19.13,6.38,201.1,262.09,5.0,18.0,16.0,88.0,0.0,,0.0,0.0,,1014.6,,5.0
2024-11-16 20:00:00,2349.85,0.0,39.07,34.33,4.83,172.4,222.26,3.77,18.0,16.0,88.0,0.0,,0.0,0.0,,1014.5,,5.0
2024-11-16 21:00:00,2056.12,0.0,28.79,44.35,3.99,143.17,183.72,3.42,17.0,16.2,95.0,0.0,,0.0,0.0,,1014.3,,5.0
2024-11-16 22:00:00,1842.5,0.0,23.99,45.42,3.46,123.14,158.45,3.1,17.0,16.0,94.0,0.0,,0.0,0.0,,1014.3,,5.0
2024-11-16 23:00:00,1762.39,0.0,23.31,38.98,3.25,114.51,147.55,2.94,17.0,16.0,94.0,0.0,,0.0,0.0,,1014.3,,5.0
2024-11-17 00:00:00,1735.69,0.01,24.33,33.26,3.43,111.52,143.27,2.94,17.0,16.2,95.0,0.0,,0.0,0.0,,1014.5,,5.0
2024-11-17 01:00:00,1815.8,0.06,29.13,24.68,3.93,113.71,145.81,3.39,16.0,15.0,94.0,0.0,,0.0,0.0,,1014.8,,5.0
2024-11-17 02:00:00,2216.34,3.46,44.55,6.17,5.9,130.72,168.52,5.57,15.0,15.0,100.0,0.0,,0.0,0.0,,1015.2,,5.0
2024-11-17 03:00:00,2830.51,23.69,47.98,2.86,7.87,149.46,194.07,7.16,15.0,15.0,100.0,0.0,,0.0,0.0,,1015.3,,5.0
2024-11-17 04:00:00,2910.61,30.4,48.67,13.05,9.06,149.62,195.23,9.25,16.7,14.3,86.0,0.0,,300.0,1.8,,1016.1,,5.0
2024-11-17 05:00:00,3097.53,29.06,56.89,29.68,10.73,163.48,215.25,14.82,18.1,14.6,80.0,0.0,,293.0,1.8,,1016.4,,5.0
2024-11-17 06:00:00,2990.72,17.43,63.06,69.38,12.52,178.81,232.56,18.49,19.0,13.8,72.0,0.0,,270.0,3.6,,1016.8,,5.0
2024-11-17 07:00:00,1762.39,5.03,35.3,138.76,24.32,123.49,155.88,10.77,21.0,13.9,64.0,0.0,,270.0,3.6,,1015.9,,5.0
2024-11-17 08:00:00,1441.96,2.65,25.7,177.38,30.52,115.69,143.42,9.12,22.0,12.0,53.0,0.0,,270.0,3.6,,1015.1,,5.0
2024-11-17 09:00:00,1268.39,1.77,21.93,197.41,35.29,108.46,133.46,8.74,24.0,11.7,46.0,0.0,,310.0,3.6,,1013.8,,5.0
2024-11-17 10:00:00,1562.12,2.63,39.07,171.66,33.86,108.06,134.1,12.79,23.5,12.2,49.0,0.0,,309.0,1.8,,1013.6,,1.0
2024-11-17 11:00:00,2429.96,4.02,83.63,113.01,31.95,129.13,162.51,19.25,23.0,12.9,53.0,0.0,,308.0,1.8,,1013.4,,1.0
2024-11-17 12:00:00,3524.78,2.82,152.17,34.69,30.99,152.89,194.54,24.57,24.0,11.7,46.0,0.0,,0.0,0.0,,1013.1,,1.0
2024-11-17 13:00:00,4379.27,21.23,178.22,0.34,26.23,170.54,220.4,28.88,21.2,13.6,62.0,0.0,,290.0,0.0,,1013.7,,1.0
2024-11-17 14:00:00,4539.49,36.66,164.51,0.0,20.5,180.43,237.86,32.93,20.0,13.9,68.0,0.0,,285.0,0.0,,1014.1,,1.0
2024-11-17 15:00:00,4325.87,35.76,142.57,0.0,15.5,181.99,245.47,33.44,19.0,14.7,76.0,0.0,,0.0,0.0,,1014.5,,1.0
2024-11-17 16:00:00,3952.03,29.06,122.01,0.01,12.4,178.85,244.08,28.88,19.0,14.1,73.0,0.0,,0.0,0.0,,1014.8,,1.0
2024-11-17 17:00:00,3685.0,21.01,108.3,0.03,10.73,174.72,239.95,24.07,18.0,14.1,78.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-17 18:00:00,3284.45,12.63,95.96,0.24,8.58,161.73,223.17,17.48,17.0,13.5,80.0,0.0,,0.0,0.0,,1015.3,,1.0
2024-11-17 19:00:00,2777.1,4.97,85.68,1.56,6.08,137.54,190.01,10.51,16.0,12.9,82.0,0.0,,0.0,0.0,,1015.3,,1.0
2024-11-17 20:00:00,2403.26,1.05,72.66,7.51,5.25,120.1,165.06,8.04,15.0,13.0,88.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-17 21:00:00,2082.82,0.08,56.89,20.03,5.01,109.74,148.07,7.09,15.0,13.2,89.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-17 22:00:00,1869.2,0.01,44.55,28.61,4.71,103.24,137.6,6.33,15.5,13.5,88.0,0.0,,255.0,0.0,,1015.1,,1.0
2024-11-17 23:00:00,1842.5,0.03,41.81,25.03,4.71,106.35,140.13,5.95,15.1,13.1,88.0,0.0,,299.0,0.0,,1015.1,,1.0
2024-11-18 00:00:00,1922.61,0.12,42.84,18.42,5.01,112.47,146.72,5.76,14.7,12.9,89.0,0.0,,292.0,0.0,,1015.1,,5.0
2024-11-18 01:00:00,2056.12,0.86,47.3,9.75,5.78,122.5,158.6,6.4,14.6,13.0,90.0,0.0,,289.0,0.0,,1015.6,,5.0
2024-11-18 02:00:00,2723.69,15.2,54.84,0.87,8.82,155.68,201.33,11.02,14.6,12.8,89.0,0.0,,286.0,0.0,,1016.1,,5.0
2024-11-18 03:00:00,3898.62,54.99,55.52,3.31,12.04,203.76,262.33,14.57,14.5,12.9,90.0,0.0,,284.0,0.0,,1016.7,,5.0
2024-11-18 04:00:00,4913.33,84.94,64.43,7.6,14.54,244.99,313.69,18.75,16.6,12.6,77.0,0.0,,276.0,0.0,,1016.9,,5.0
2024-11-18 05:00:00,5393.98,76.0,90.48,20.38,16.69,280.07,355.64,26.6,18.6,12.1,66.0,0.0,,301.0,0.0,,1017.1,,1.0
2024-11-18 06:00:00,5126.95,40.68,116.53,60.8,17.88,309.54,389.54,28.88,20.7,11.9,57.0,0.0,,284.0,1.8,,1017.4,,1.0
2024-11-18 07:00:00,2723.69,8.49,65.12,151.63,33.38,188.06,234.06,16.72,21.9,11.6,52.0,0.0,,273.0,1.8,,1016.6,,1.0
2024-11-18 08:00:00,2349.85,5.31,55.52,191.69,42.44,181.1,223.85,14.82,23.2,11.3,47.0,0.0,,267.0,1.8,,1015.8,,2.0
2024-11-18 09:00:00,2269.74,3.91,53.47,214.58,48.64,185.65,228.98,14.57,24.5,10.7,42.0,0.0,,264.0,3.7,,1014.9,,2.0
2024-11-18 10:00:00,2723.69,4.92,78.83,185.97,45.78,193.49,240.54,19.51,24.5,11.5,44.0,0.0,,272.0,1.8,,1014.7,,2.0
2024-11-18 11:00:00,4005.43,7.49,145.32,105.86,39.1,227.11,284.52,28.88,24.1,11.8,46.0,0.0,,275.0,0.0,,1014.4,,1.0
2024-11-18 12:00:00,5554.2,19.0,222.09,15.74,35.76,250.43,316.22,36.98,23.6,12.3,49.0,0.0,,213.0,0.0,,1014.2,,1.0
2024-11-18 13:00:00,6942.75,72.42,230.31,0.0,33.38,273.1,348.67,44.08,22.0,12.3,54.0,0.0,,214.0,0.0,,1014.8,,1.0
2024-11-18 14:00:00,7690.43,113.55,213.86,0.0,30.28,297.56,384.31,52.18,20.5,12.2,59.0,0.0,,214.0,0.0,,1015.4,,1.0
2024-11-18 15:00:00,7690.43,121.59,189.19,0.0,26.23,317.63,417.77,55.22,18.9,12.4,66.0,0.0,,136.0,0.0,,1015.9,,1.0
2024-11-18 16:00:00,7370.0,111.76,168.62,0.0,22.17,334.11,443.61,50.66,17.6,12.7,73.0,0.0,,210.0,0.0,,1016.0,,1.0
2024-11-18 17:00:00,7049.56,95.67,152.17,0.0,19.07,358.59,476.88,43.06,17.1,12.4,74.0,0.0,,190.0,0.0,,1016.3,,1.0
2024-11-18 18:00:00,6408.69,76.0,138.46,0.0,15.14,357.36,477.74,31.66,16.7,12.4,76.0,0.0,,58.0,0.0,,1016.6,,1.0
2024-11-18 19:00:00,5554.2,55.43,126.12,0.0,10.25,323.03,435.03,18.24,16.2,12.4,78.0,0.0,,65.0,0.0,,1016.5,,1.0
2024-11-18 20:00:00,4699.71,35.32,113.79,0.0,7.33,285.32,386.96,11.27,15.7,12.3,80.0,0.0,,76.0,0.0,,1016.4,,1.0
2024-11-18 21:00:00,4005.43,19.45,101.45,0.02,5.9,257.95,351.1,8.36,15.3,12.1,81.0,0.0,,99.0,0.0,,1016.2,,1.0
2024-11-18 22:00:00,3524.78,9.72,85.0,0.16,5.19,237.27,320.29,6.9,14.6,12.1,85.0,0.0,,140.0,0.0,,1016.3,,1.0
2024-11-18 23:00:00,3257.75,6.76,69.23,0.36,5.25,229.3,300.56,6.27,14.1,12.0,87.0,0.0,,343.0,0.0,,1016.2,,1.0
2024-11-19 00:00:00,3177.64,7.38,61.01,0.33,5.78,228.95,291.48,5.95,13.7,11.6,87.0,0.0,,324.0,0.0,,1016.2,,1.0
2024-11-19 01:00:00,3311.16,11.96,58.95,0.14,6.74,235.82,294.51,6.4,13.7,11.6,87.0,0.0,,307.0,0.0,,1016.6,,1.0
2024-11-19 02:00:00,4058.84,32.63,64.43,0.02,10.01,270.37,334.18,10.39,13.8,11.5,86.0,0.0,,297.0,0.0,,1017.1,,1.0
2024-11-19 03:00:00,5287.17,69.74,73.34,1.74,12.99,311.21,384.21,13.43,13.8,11.5,86.0,0.0,,291.0,0.0,,1017.6,,1.0
2024-11-19 04:00:00,5874.63,90.3,83.63,8.14,14.9,322.95,398.74,16.47,16.1,11.7,75.0,0.0,,275.0,0.0,,1018.0,,1.0
2024-11-19 05:00:00,6141.66,79.57,112.41,22.17,16.93,340.22,420.56,24.32,18.7,11.5,63.0,0.0,,260.0,1.8,,1018.2,,1.0
2024-11-19 06:00:00,6034.85,45.6,141.2,60.08,18.6,369.03,454.72,28.12,21.4,11.7,54.0,0.0,,260.0,1.8,,1018.5,,1.0
2024-11-19 07:00:00,3231.05,10.39,81.57,153.06,34.81,230.04,286.87,18.24,22.7,11.4,49.0,0.0,,265.0,1.8,,1017.7,,1.0
2024-11-19 08:00:00,2696.99,5.81,64.43,200.27,42.44,215.72,269.52,16.72,24.0,11.3,45.0,0.0,,267.0,3.7,,1016.8,,1.0
2024-11-19 09:00:00,2563.48,4.02,60.32,226.02,45.3,216.36,270.15,16.47,25.3,11.1,41.0,0.0,,268.0,3.7,,1016.0,,1.0
2024-11-19 10:00:00,2910.61,4.58,82.94,197.41,41.48,217.38,273.98,21.03,25.4,8.4,34.0,0.0,,266.0,1.8,,1015.4,,1.0
2024-11-19 11:00:00,4112.24,6.87,148.06,110.15,34.33,238.58,304.25,29.39,24.8,9.1,37.0,0.0,,257.0,1.8,,1015.2,,1.0
2024-11-19 12:00:00,5661.01,21.01,219.35,14.66,28.37,248.28,322.8,36.48,24.2,10.1,41.0,0.0,,288.0,0.0,,1015.0,,1.0
2024-11-19 13:00:00,7049.56,75.1,219.35,0.0,24.32,261.5,345.09,42.56,22.5,10.6,47.0,0.0,,281.0,0.0,,1015.5,,1.0
2024-11-19 14:00:00,7263.18,96.56,202.89,0.0,21.7,279.67,371.88,45.6,20.8,11.2,54.0,0.0,,267.0,0.0,,1016.0,,1.0
2024-11-19 15:00:00,6622.31,78.68,180.96,0.0,19.07,302.75,402.41,40.53,19.1,11.6,62.0,0.0,,236.0,0.0,,1016.5,,1.0
2024-11-19 16:00:00,6088.26,56.33,161.77,0.0,16.93,336.69,440.78,31.41,17.6,11.6,68.0,0.0,,296.0,0.0,,1016.7,,1.0
2024-11-19 17:00:00,6034.85,48.28,145.32,0.0,15.26,379.69,490.29,24.57,17.1,11.8,71.0,0.0,,312.0,0.0,,1016.8,,1.0
2024-11-19 18:00:00,5661.01,41.13,127.49,0.0,12.4,380.7,493.4,16.97,16.7,11.8,73.0,0.0,,15.0,0.0,,1017.0,,1.0
2024-11-19 19:00:00,4859.92,31.29,109.67,0.0,8.23,331.8,437.05,9.12,16.2,11.8,75.0,0.0,,23.0,0.0,,1016.8,,1.0
2024-11-19 20:00:00,4112.24,20.34,94.59,0.02,6.02,282.02,377.48,6.14,15.7,11.7,77.0,0.0,,33.0,0.0,,1016.6,,1.0
2024-11-19 21:00:00,3578.19,12.52,80.88,0.08,5.07,251.7,340.88,5.07,15.2,11.6,79.0,0.0,,44.0,0.0,,1016.3,,1.0
2024-11-19 22:00:00,3204.35,8.05,69.23,0.27,4.59,230.97,317.13,4.62,14.2,11.2,82.0,0.0,,284.0,0.0,,1016.1,,1.0
2024-11-19 23:00:00,3044.13,6.48,59.63,0.39,4.59,223.0,306.59,4.56,13.8,11.0,83.0,0.0,,307.0,0.0,,1015.9,,1.0
2024-11-20 00:00:00,3044.13,7.6,54.84,0.29,4.95,225.54,306.57,4.56,13.4,10.9,85.0,0.0,,294.0,0.0,,1015.7,,1.0
2024-11-20 01:00:00,3204.35,13.3,52.09,0.09,5.72,237.24,317.57,5.0,13.4,10.9,85.0,0.0,,284.0,0.0,,1016.0,,1.0
2024-11-20 02:00:00,4219.06,41.57,54.84,0.02,8.94,287.3,376.94,8.23,13.4,10.9,85.0,0.0,,273.0,0.0,,1016.4,,1.0
2024-11-20 03:00:00,6088.26,104.61,60.32,0.89,12.52,367.22,471.53,10.26,13.4,10.9,85.0,0.0,,263.0,0.0,,1016.8,,1.0
2024-11-20 04:00:00,8438.11,173.45,77.46,3.62,15.5,458.29,577.04,13.17,15.5,11.3,76.0,0.0,,264.0,0.0,,1016.5,,1.0
2024-11-20 05:00:00,10253.91,196.7,131.61,9.57,18.6,544.96,677.21,20.77,18.1,11.4,65.0,0.0,,280.0,0.0,,1016.7,,1.0
2024-11-20 06:00:00,11001.59,141.26,224.83,29.33,20.27,618.14,755.52,27.61,20.6,11.5,56.0,0.0,,264.0,1.8,,1017.0,,1.0
2024-11-20 07:00:00,3845.21,15.65,105.56,131.61,37.19,259.35,337.13,14.95,22.1,11.2,50.0,0.0,,262.0,1.8,,1016.0,,1.0
2024-11-20 08:00:00,2857.21,7.26,74.03,178.81,41.48,216.14,289.26,13.55,23.6,11.0,45.0,0.0,,262.0,1.8,,1015.1,,1.0
2024-11-20 09:00:00,2349.85,4.25,58.26,200.27,41.01,191.22,261.32,13.17,25.0,10.5,40.0,0.0,,261.0,3.7,,1014.2,,1.0
2024-11-20 10:00:00,2803.8,5.36,85.0,163.08,34.33,199.91,272.57,20.01,25.3,10.4,39.0,0.0,,302.0,1.8,,1014.3,,1.0
2024-11-20 11:00:00,4432.68,9.05,163.14,77.25,29.8,248.07,330.51,32.17,24.7,11.3,43.0,0.0,,261.0,0.0,,1013.9,,1.0
2024-11-20 12:00:00,6729.13,34.42,241.28,6.17,32.42,308.01,402.09,45.6,24.0,11.7,46.0,0.0,,192.0,0.0,,1013.6,,1.0
2024-11-20 13:00:00,8972.17,92.09,271.44,0.0,41.48,389.27,498.25,64.85,22.3,11.7,51.0,0.0,,178.0,0.0,,1014.1,,1.0
2024-11-20 14:00:00,11108.4,139.47,293.37,0.0,53.41,498.18,624.39,90.18,20.6,11.8,57.0,0.0,,158.0,0.0,,1014.7,,1.0
2024-11-20 15:00:00,12924.19,169.87,318.05,0.0,66.76,621.37,764.58,119.57,18.9,11.9,64.0,0.0,,135.0,0.0,,1015.3,,1.0
2024-11-20 16:00:00,13137.82,153.78,312.57,0.0,74.39,707.15,856.42,139.83,18.2,12.0,67.0,0.0,,45.0,0.0,,1015.5,,1.0
2024-11-20 17:00:00,11535.64,111.76,268.7,0.0,66.76,732.5,878.27,127.67,17.5,12.0,70.0,0.0,,63.0,0.0,,1015.6,,1.0
2024-11-20 18:00:00,9613.04,76.89,213.86,0.0,49.59,704.31,836.57,90.18,16.8,11.9,73.0,0.0,,78.0,0.0,,1015.8,,1.0
2024-11-20 19:00:00,7583.62,47.83,167.25,0.0,31.47,631.15,741.53,48.13,16.2,11.8,75.0,0.0,,78.0,0.0,,1015.7,,1.0
2024-11-20 20:00:00,5821.23,21.23,127.49,0.08,20.98,557.33,649.78,31.16,15.6,11.6,77.0,0.0,,78.0,0.0,,1015.5,,1.0
2024-11-20 21:00:00,4592.9,5.03,94.59,2.08,16.21,514.59,595.86,28.37,15.0,11.4,79.0,0.0,,78.0,0.0,,1015.4,,1.0
2024-11-20 22:00:00,4058.84,0.62,69.92,8.31,14.54,511.57,589.58,26.35,14.8,11.8,82.0,0.0,,79.0,0.0,,1015.1,,1.0
2024-11-20 23:00:00,3898.62,0.23,58.26,12.7,13.71,516.53,594.54,23.81,14.3,11.6,84.0,0.0,,122.0,0.0,,1015.1,,1.0
2024-11-21 00:00:00,3952.03,0.35,54.84,11.98,12.87,522.8,600.58,20.52,13.8,11.7,87.0,0.0,,140.0,0.0,,1015.0,,1.0
2024-11-21 01:00:00,4058.84,1.98,57.58,5.41,11.68,531.42,609.19,16.47,13.8,11.7,87.0,0.0,,151.0,0.0,,1015.5,,1.0
