antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Temp_Category_Cold'}),"frozenset({'Wind_Category_Calm', 'High_Humidity'})",0.24551463644948066,0.4122993389990557,0.16406987724268177,0.6682692307692307,1.6208350767469004,1.0,0.06284435491996743,1.7716193838869043,0.5076759618587984,0.3322973942146784,0.43554467223878746,0.5331039826906561
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Cold', 'Wind_Category_Calm'})",0.5347025495750708,0.20136921624173748,0.16406987724268177,0.3068432671081678,1.5237843839041016,1.0,0.05639724391229098,1.1521647931289583,0.7387514645817592,0.2868345026826248,0.13206860167608594,0.5608073310921847
frozenset({'Wind_Category_Calm'}),"frozenset({'Temp_Category_Cold', 'High_Humidity'})",0.625590179414542,0.18626062322946177,0.16406987724268177,0.2622641509433962,1.4080493579166367,1.0,0.047547060538698366,1.1030226846250264,0.7740118119879881,0.2532798833819242,0.09340033170763747,0.5715630006934979
"frozenset({'Temp_Category_Cool', 'High_Humidity'})",frozenset({'Wind_Category_Calm'}),0.07247403210576014,0.625590179414542,0.059135977337110485,0.8159609120521174,1.3043058201708564,1.0,0.013796934589172721,2.0344038038891274,0.25153866357384513,0.09255496028080548,0.5084555002854788,0.45524460696945496
frozenset({'Wind_Category_Calm'}),"frozenset({'Temp_Category_Cool', 'High_Humidity'})",0.625590179414542,0.07247403210576014,0.059135977337110485,0.09452830188679247,1.3043058201708564,1.0,0.013796934589172721,1.0243566638548596,0.6231370801901874,0.09255496028080548,0.02377752272650876,0.45524460696945496
"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})",frozenset({'High_Humidity'}),0.09608120868744098,0.5347025495750708,0.09608120868744098,1.0,1.8701986754966888,1.0,0.04470634143601185,inf,0.5147558109166884,0.17969094922737308,1.0,0.5898454746136865
"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",frozenset({'Temp_Category_Warm'}),0.34006137865911235,0.21458923512747877,0.09608120868744098,0.2825407844498438,1.3166587050930014,1.0,0.023107697544586137,1.0947113757124982,0.3644304619085518,0.20952380952380953,0.08651721158086514,0.36514277946364576
"frozenset({'Temp_Category_Warm', 'High_Humidity'})",frozenset({'Humidity_Category_Humid'}),0.12452785646836638,0.34006137865911235,0.09608120868744098,0.771563981042654,2.268896233041779,1.0,0.053734094135344246,2.888942927446624,0.6388062287347713,0.2607303010890455,0.6538526287593212,0.5270523827462489
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Warm', 'High_Humidity'})",0.34006137865911235,0.12452785646836638,0.09608120868744098,0.2825407844498438,2.268896233041779,1.0,0.053734094135344246,1.2202395962818753,0.8474379893625109,0.2607303010890455,0.18048881297816863,0.5270523827462489
frozenset({'Temp_Category_Warm'}),"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",0.21458923512747877,0.34006137865911235,0.09608120868744098,0.4477447744774477,1.3166587050930014,1.0,0.023107697544586137,1.1949884597586988,0.30621140855586304,0.20952380952380953,0.16317183497995655,0.36514277946364576
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})",0.5347025495750708,0.09608120868744098,0.09608120868744098,0.17969094922737308,1.8701986754966888,1.0,0.04470634143601185,1.101924683704492,1.0,0.17969094922737308,0.09249696028392593,0.5898454746136865
"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",frozenset({'High_Humidity'}),0.13715769593956562,0.5347025495750708,0.09147780925401322,0.6669535283993115,1.2473356054302356,1.0,0.018139239541285157,1.3970946702681337,0.22981157053969395,0.15761643278421805,0.28422889208497404,0.4190176030517529
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",0.5347025495750708,0.13715769593956562,0.09147780925401322,0.17108167770419427,1.2473356054302358,1.0,0.018139239541285157,1.040925602501669,0.4261599646486968,0.15761643278421805,0.03931654904376662,0.4190176030517529
"frozenset({'Temp_Category_Hot', 'High_Humidity'})",frozenset({'Humidity_Category_Moderate'}),0.10753068932955619,0.29957507082152973,0.05476864966949953,0.5093304061470911,1.7001762020796518,1.0,0.022555135798109825,1.4274879429118266,0.4614451883303159,0.15544388609715243,0.2994686890593455,0.34607576256921146
"frozenset({'High_Humidity', 'Humidity_Category_Moderate'})",frozenset({'Temp_Category_Hot'}),0.14435788479697828,0.23961284230406044,0.05476864966949953,0.3793949304987735,1.5833664291554723,1.0,0.02017864658429345,1.2252351697788328,0.4305938750172438,0.16636787378988882,0.1838301538630253,0.303983179535101
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Humidity', 'Humidity_Category_Moderate'})",0.23961284230406044,0.14435788479697828,0.05476864966949953,0.22857142857142856,1.5833664291554725,1.0,0.02017864658429345,1.1091657048928059,0.4845350822725862,0.16636787378988882,0.09842145714679856,0.303983179535101
frozenset({'Humidity_Category_Moderate'}),"frozenset({'Temp_Category_Hot', 'High_Humidity'})",0.29957507082152973,0.10753068932955619,0.05476864966949953,0.18282111899133177,1.7001762020796518,1.0,0.022555135798109825,1.092134575931334,0.5879654649419477,0.15544388609715243,0.08436192568371416,0.34607576256921146
"frozenset({'Temp_Category_Hot', 'Humidity_Category_Humid'})",frozenset({'High_Humidity'}),0.05276203966005666,0.5347025495750708,0.05276203966005666,1.0,1.8701986754966888,1.0,0.02455004253304336,inf,0.49121495327102804,0.09867549668874173,1.0,0.5493377483443709
"frozenset({'Temp_Category_Hot', 'High_Humidity'})",frozenset({'Humidity_Category_Humid'}),0.10753068932955619,0.34006137865911235,0.05276203966005666,0.4906695938529089,1.4428853867135871,1.0,0.016195005198483083,1.295698456986096,0.3439269630125391,0.13363228699551571,0.22821548902197183,0.3229120270548821
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Hot', 'High_Humidity'})",0.34006137865911235,0.10753068932955619,0.05276203966005666,0.15515446025685528,1.4428853867135871,1.0,0.016195005198483083,1.0563697962372838,0.4651103143154728,0.13363228699551571,0.05336180231398994,0.3229120270548821
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Hot', 'Humidity_Category_Humid'})",0.5347025495750708,0.05276203966005666,0.05276203966005666,0.09867549668874173,1.8701986754966888,1.0,0.02455004253304336,1.0509399853881811,1.0,0.09867549668874173,0.04847087949495576,0.5493377483443709
"frozenset({'Humidity_Category_Humid', 'Wind_Category_Calm'})",frozenset({'High_Humidity'}),0.27112842304060436,0.5347025495750708,0.27112842304060436,1.0,1.8701986754966888,1.0,0.12615536397852484,inf,0.6383805668016195,0.5070640176600442,1.0,0.7535320088300221
"frozenset({'High_Humidity', 'Wind_Category_Calm'})",frozenset({'Humidity_Category_Humid'}),0.4122993389990557,0.34006137865911235,0.27112842304060436,0.6576009161179502,1.9337712465641357,1.0,0.13092134140034475,1.9273959902539473,0.821635544952711,0.5634044640667158,0.48116525869276955,0.7274467614258617
"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",frozenset({'Wind_Category_Calm'}),0.34006137865911235,0.625590179414542,0.27112842304060436,0.7972926067337731,1.274464710235571,1.0,0.058389364153293766,1.8470457073744952,0.3263286111837649,0.3903806934058464,0.4585948815411494,0.6153444165744337
frozenset({'Wind_Category_Calm'}),"frozenset({'High_Humidity', 'Humidity_Category_Humid'})",0.625590179414542,0.34006137865911235,0.27112842304060436,0.4333962264150944,1.274464710235571,1.0,0.058389364153293766,1.1647268375313702,0.575190184466718,0.3903806934058464,0.14142958865832228,0.6153444165744337
frozenset({'Humidity_Category_Humid'}),"frozenset({'High_Humidity', 'Wind_Category_Calm'})",0.34006137865911235,0.4122993389990557,0.27112842304060436,0.7972926067337731,1.9337712465641357,1.0,0.13092134140034475,2.899256171821441,0.7316979750169108,0.5634044640667158,0.6550839454204711,0.7274467614258617
frozenset({'High_Humidity'}),"frozenset({'Humidity_Category_Humid', 'Wind_Category_Calm'})",0.5347025495750708,0.27112842304060436,0.27112842304060436,0.5070640176600442,1.8701986754966886,1.0,0.12615536397852484,1.478633337942706,1.0,0.5070640176600442,0.32369981499852535,0.7535320088300221
"frozenset({'High_Wind', 'Wind_Category_Light'})",frozenset({'Temp_Category_Hot'}),0.1961756373937677,0.23961284230406044,0.060906515580736544,0.3104693140794224,1.2957123294979638,1.0,0.013900313514005141,1.1027604328888756,0.28392241232114196,0.1624685138539043,0.09318472972382283,0.2823282530988245
"frozenset({'High_Wind', 'Temp_Category_Hot'})",frozenset({'Wind_Category_Light'}),0.11980642115203022,0.1961756373937677,0.060906515580736544,0.5083743842364532,2.5914246589959276,1.0,0.03740341454737084,1.6350335231369253,0.6977009271762757,0.23877834335955578,0.3883917449708123,0.4094218491579378
"frozenset({'Wind_Category_Light', 'Temp_Category_Hot'})",frozenset({'High_Wind'}),0.060906515580736544,0.37440982058545796,0.060906515580736544,1.0,2.6708701134930646,1.0,0.038102518009667574,inf,0.6661639014580192,0.1626733921815889,1.0,0.5813366960907944
frozenset({'High_Wind'}),"frozenset({'Wind_Category_Light', 'Temp_Category_Hot'})",0.37440982058545796,0.060906515580736544,0.060906515580736544,0.1626733921815889,2.6708701134930646,1.0,0.038102518009667574,1.1215378511211986,1.0,0.1626733921815889,0.1083671415990977,0.5813366960907944
frozenset({'Wind_Category_Light'}),"frozenset({'High_Wind', 'Temp_Category_Hot'})",0.1961756373937677,0.11980642115203022,0.060906515580736544,0.3104693140794224,2.5914246589959276,1.0,0.03740341454737084,1.2765111064967938,0.7639876378786327,0.23877834335955578,0.21661472829299538,0.4094218491579378
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Wind', 'Wind_Category_Light'})",0.23961284230406044,0.1961756373937677,0.060906515580736544,0.2541871921182266,1.2957123294979638,1.0,0.013900313514005141,1.0777829960968637,0.3001415131802199,0.1624685138539043,0.07216944076734447,0.2823282530988245
"frozenset({'High_Wind', 'Temp_Category_Hot'})",frozenset({'Wind_Category_Moderate'}),0.11980642115203022,0.14742681775259678,0.05016525023607177,0.4187192118226601,2.8401834768307257,1.0,0.03250257081930055,1.4667148813239226,0.7360995195986402,0.23110386079390974,0.3182042312836185,0.37949571479843974
"frozenset({'High_Wind', 'Wind_Category_Moderate'})",frozenset({'Temp_Category_Hot'}),0.14742681775259678,0.23961284230406044,0.05016525023607177,0.3402722177742194,1.4200917384153628,1.0,0.014839891402529337,1.1525771358764911,0.3469733123763143,0.14891380518570427,0.13237911036684052,0.2748159118427747
"frozenset({'Temp_Category_Hot', 'Wind_Category_Moderate'})",frozenset({'High_Wind'}),0.05016525023607177,0.37440982058545796,0.05016525023607177,1.0,2.6708701134930646,1.0,0.031382887895559534,inf,0.6586305455449236,0.13398486759142497,1.0,0.5669924337957125
frozenset({'High_Wind'}),"frozenset({'Temp_Category_Hot', 'Wind_Category_Moderate'})",0.37440982058545796,0.05016525023607177,0.05016525023607177,0.13398486759142497,2.670870113493064,1.0,0.031382887895559534,1.0967877052243105,1.0,0.13398486759142497,0.08824652643650457,0.5669924337957125
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Wind', 'Wind_Category_Moderate'})",0.23961284230406044,0.14742681775259678,0.05016525023607177,0.20935960591133004,1.4200917384153628,1.0,0.014839891402529337,1.078332436113538,0.3890388443486678,0.14891380518570427,0.07264219594085397,0.2748159118427747
frozenset({'Wind_Category_Moderate'}),"frozenset({'High_Wind', 'Temp_Category_Hot'})",0.14742681775259678,0.11980642115203022,0.05016525023607177,0.3402722177742194,2.8401834768307257,1.0,0.03250257081930055,1.3341769174528086,0.7599465758891124,0.23110386079390974,0.2504742160363667,0.37949571479843974
"frozenset({'High_Wind', 'Wind_Category_Light'})",frozenset({'Humidity_Category_Dry'}),0.1961756373937677,0.22332389046270065,0.0653918791312559,0.3333333333333333,1.492600422832981,1.0,0.021581172574479633,1.1650141643059488,0.41057268722466955,0.18466666666666662,0.14164133738601822,0.3130725863284003
"frozenset({'High_Wind', 'Humidity_Category_Dry'})",frozenset({'Wind_Category_Light'}),0.12204910292728989,0.1961756373937677,0.0653918791312559,0.5357833655705996,2.7311411992263057,1.0,0.041448818571157245,1.731571647780925,0.7219682710406023,0.2586367880485527,0.42248996668342437,0.4345583494519665
"frozenset({'Wind_Category_Light', 'Humidity_Category_Dry'})",frozenset({'High_Wind'}),0.0653918791312559,0.37440982058545796,0.0653918791312559,1.0,2.6708701134930646,1.0,0.04090851739797642,inf,0.6693609497347816,0.17465321563682218,1.0,0.5873266078184111
frozenset({'High_Wind'}),"frozenset({'Wind_Category_Light', 'Humidity_Category_Dry'})",0.37440982058545796,0.0653918791312559,0.0653918791312559,0.17465321563682218,2.670870113493064,1.0,0.04090851739797642,1.1323823374314959,1.0,0.17465321563682218,0.11690604229289689,0.5873266078184111
frozenset({'Wind_Category_Light'}),"frozenset({'High_Wind', 'Humidity_Category_Dry'})",0.1961756373937677,0.12204910292728989,0.0653918791312559,0.3333333333333333,2.7311411992263057,1.0,0.041448818571157245,1.316926345609065,0.788546255506608,0.2586367880485527,0.24065609034686744,0.4345583494519665
frozenset({'Humidity_Category_Dry'}),"frozenset({'High_Wind', 'Wind_Category_Light'})",0.22332389046270065,0.1961756373937677,0.0653918791312559,0.2928118393234672,1.492600422832981,1.0,0.021581172574479633,1.1366485007854943,0.4249240121580546,0.18466666666666662,0.12022054372223412,0.3130725863284003
"frozenset({'High_Wind', 'Humidity_Category_Moderate'})",frozenset({'Wind_Category_Light'}),0.10788479697828139,0.1961756373937677,0.05819169027384325,0.5393873085339169,2.7495122009021324,1.0,0.037027321461531676,1.745119875111868,0.7132477065795979,0.23667786845895344,0.42697346224659977,0.41800893705877556
"frozenset({'Wind_Category_Light', 'Humidity_Category_Moderate'})",frozenset({'High_Wind'}),0.05819169027384325,0.37440982058545796,0.05819169027384325,1.0,2.6708701134930646,1.0,0.03640414995884906,inf,0.6642436395538288,0.155422446406053,1.0,0.5777112232030265
frozenset({'High_Wind'}),"frozenset({'Wind_Category_Light', 'Humidity_Category_Moderate'})",0.37440982058545796,0.05819169027384325,0.05819169027384325,0.155422446406053,2.6708701134930646,1.0,0.03640414995884906,1.1151235380557556,1.0,0.155422446406053,0.10323837146911656,0.5777112232030265
frozenset({'Wind_Category_Light'}),"frozenset({'High_Wind', 'Humidity_Category_Moderate'})",0.1961756373937677,0.10788479697828139,0.05819169027384325,0.2966305655836342,2.7495122009021324,1.0,0.037027321461531676,1.2683451389410576,0.7915897454227021,0.23667786845895344,0.21157107060393607,0.41800893705877556
"frozenset({'Temp_Category_Cold', 'Humidity_Category_Moderate'})",frozenset({'Wind_Category_Calm'}),0.07211992445703494,0.625590179414542,0.05748347497639282,0.7970540098199672,1.2740833153197666,1.0,0.012365958495953115,1.8448741965944742,0.2318424306096663,0.08978613569321534,0.45795762017489355,0.4444704011363987
"frozenset({'Wind_Category_Calm', 'Humidity_Category_Moderate'})",frozenset({'Temp_Category_Cold'}),0.19169027384324835,0.24551463644948066,0.05748347497639282,0.29987684729064035,1.2214214664645697,1.0,0.010420707082866312,1.0776466406385605,0.22427267842407253,0.15138327634442025,0.07205204165305146,0.26700573133762784
frozenset({'Temp_Category_Cold'}),"frozenset({'Wind_Category_Calm', 'Humidity_Category_Moderate'})",0.24551463644948066,0.19169027384324835,0.05748347497639282,0.23413461538461536,1.2214214664645697,1.0,0.010420707082866312,1.0554201069717786,0.24027210604631552,0.15138327634442025,0.05250999730409773,0.26700573133762784
frozenset({'Wind_Category_Calm'}),"frozenset({'Temp_Category_Cold', 'Humidity_Category_Moderate'})",0.625590179414542,0.07211992445703494,0.05748347497639282,0.09188679245283018,1.2740833153197664,1.0,0.012365958495953115,1.0217669645497018,0.5745628458457083,0.08978613569321534,0.021303257303190094,0.4444704011363987
"frozenset({'Temp_Category_Cold', 'Humidity_Category_Humid'})",frozenset({'Wind_Category_Calm'}),0.12618035882908404,0.625590179414542,0.11237016052880075,0.8905519176800748,1.423538838978414,1.0,0.03343296721032278,3.4208897282551667,0.34048824176435405,0.17574303119808013,0.7076783879525832,0.5350872795947543
"frozenset({'Temp_Category_Cold', 'Wind_Category_Calm'})",frozenset({'Humidity_Category_Humid'}),0.20136921624173748,0.34006137865911235,0.11237016052880075,0.5580304806565064,1.6409698827219446,1.0,0.04389226723413059,1.493176774545828,0.4890924593307617,0.26189821182943607,0.33028693116113794,0.44423564990826014
"frozenset({'Wind_Category_Calm', 'Humidity_Category_Humid'})",frozenset({'Temp_Category_Cold'}),0.27112842304060436,0.24551463644948066,0.11237016052880075,0.4144536351763169,1.6881015371219983,1.0,0.04580416431486578,1.2885151524725225,0.559246078998401,0.27795620437956203,0.22391289067799697,0.43607297143431223
frozenset({'Temp_Category_Cold'}),"frozenset({'Wind_Category_Calm', 'Humidity_Category_Humid'})",0.24551463644948066,0.27112842304060436,0.11237016052880075,0.4576923076923076,1.6881015371219983,1.0,0.04580416431486578,1.3440185107052685,0.5402604095455453,0.27795620437956203,0.2559626284646526,0.43607297143431223
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Cold', 'Wind_Category_Calm'})",0.34006137865911235,0.20136921624173748,0.11237016052880075,0.3304408191600139,1.6409698827219448,1.0,0.04389226723413059,1.1927710150376123,0.5918797316816192,0.26189821182943607,0.16161611290624264,0.44423564990826014
frozenset({'Wind_Category_Calm'}),"frozenset({'Temp_Category_Cold', 'Humidity_Category_Humid'})",0.625590179414542,0.12618035882908404,0.11237016052880075,0.17962264150943397,1.423538838978414,1.0,0.03343296721032278,1.0651435368458726,0.7946514671442347,0.17574303119808013,0.06115939738861604,0.5350872795947543
"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",frozenset({'Humidity_Category_Humid'}),0.13715769593956562,0.34006137865911235,0.06881491973559963,0.5017211703958693,1.4753841567489778,1.0,0.022172884560683608,1.3244364041418162,0.37342910038880944,0.1684971098265896,0.2449618593442684,0.352040730980649
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})",0.34006137865911235,0.13715769593956562,0.06881491973559963,0.2023602915654287,1.4753841567489778,1.0,0.022172884560683608,1.0817444203647135,0.4882430198251112,0.1684971098265896,0.07556722163369523,0.352040730980649
"frozenset({'High_Wind', 'Temp_Category_Hot', 'High_Humidity'})",frozenset({'High_Temp'}),0.05051935788479698,0.5504013220018886,0.05051935788479698,1.0,1.816856101222389,1.0,0.022713436518318187,inf,0.4735206364992541,0.09178640360283079,1.0,0.5458932018014154
"frozenset({'High_Wind', 'High_Humidity', 'High_Temp'})",frozenset({'Temp_Category_Hot'}),0.08356940509915015,0.23961284230406044,0.05051935788479698,0.6045197740112994,2.5229022292727725,1.0,0.03049505519933017,1.92269324160259,0.6586762772826416,0.18528138528138532,0.4798962318260988,0.4076786062174724
"frozenset({'Temp_Category_Hot', 'High_Humidity', 'High_Temp'})",frozenset({'High_Wind'}),0.10753068932955619,0.37440982058545796,0.05051935788479698,0.4698133918770582,1.2548105472832398,1.0,0.01025881178548723,1.1799433818771174,0.2275338153114792,0.1170998632010944,0.15250170867593152,0.3023720175022113
"frozenset({'High_Wind', 'Temp_Category_Hot'})","frozenset({'High_Humidity', 'High_Temp'})",0.11980642115203022,0.22981586402266288,0.05051935788479698,0.42167487684729066,1.834837984925653,1.0,0.02298594169228012,1.3317494003696717,0.5169235078625241,0.16890292028413578,0.24910797803068913,0.32075012460751795
"frozenset({'High_Wind', 'High_Humidity'})","frozenset({'Temp_Category_Hot', 'High_Temp'})",0.12240321057601511,0.23961284230406044,0.05051935788479698,0.4127290260366442,1.7224829106317485,1.0,0.021189976691535568,1.2947807594921008,0.4779446794335958,0.16218264494126564,0.2276684738563256,0.31178323223014476
"frozenset({'High_Wind', 'High_Temp'})","frozenset({'Temp_Category_Hot', 'High_Humidity'})",0.267823418319169,0.10753068932955619,0.05051935788479698,0.18862935213750553,1.7541908576388001,1.0,0.02172012109433865,1.0999526702396725,0.5872034333703469,0.15552325581395351,0.09086997372159066,0.32922137200728185
"frozenset({'Temp_Category_Hot', 'High_Humidity'})","frozenset({'High_Wind', 'High_Temp'})",0.10753068932955619,0.267823418319169,0.05051935788479698,0.4698133918770582,1.7541908576388,1.0,0.02172012109433865,1.3809790184497661,0.4817382485380588,0.15552325581395351,0.2758760367535768,0.32922137200728185
"frozenset({'Temp_Category_Hot', 'High_Temp'})","frozenset({'High_Wind', 'High_Humidity'})",0.23961284230406044,0.12240321057601511,0.05051935788479698,0.21083743842364533,1.7224829106317485,1.0,0.021189976691535568,1.1120608505185328,0.5516173069836673,0.16218264494126564,0.10076863191998968,0.31178323223014476
"frozenset({'High_Humidity', 'High_Temp'})","frozenset({'High_Wind', 'Temp_Category_Hot'})",0.22981586402266288,0.11980642115203022,0.05051935788479698,0.21982537236774527,1.834837984925653,1.0,0.02298594169228012,1.128200722855166,0.5907584058438071,0.16890292028413578,0.11363290260152044,0.32075012460751795
frozenset({'High_Wind'}),"frozenset({'Temp_Category_Hot', 'High_Humidity', 'High_Temp'})",0.37440982058545796,0.10753068932955619,0.05051935788479698,0.13493064312736444,1.2548105472832398,1.0,0.01025881178548723,1.0316737075242886,0.3246005995415272,0.1170998632010944,0.03070128403320084,0.3023720175022113
frozenset({'Temp_Category_Hot'}),"frozenset({'High_Wind', 'High_Humidity', 'High_Temp'})",0.23961284230406044,0.08356940509915015,0.05051935788479698,0.21083743842364533,2.522902229272773,1.0,0.03049505519933017,1.161269730117806,0.7938470376936401,0.18528138528138532,0.1388736190526949,0.4076786062174724
frozenset({'High_Temp'}),"frozenset({'High_Wind', 'Temp_Category_Hot', 'High_Humidity'})",0.5504013220018886,0.05051935788479698,0.05051935788479698,0.09178640360283079,1.8168561012223887,1.0,0.022713436518318187,1.0454375995710015,1.0,0.09178640360283079,0.04346275625598986,0.5458932018014154
"frozenset({'High_Humidity', 'Temp_Category_Warm', 'Humidity_Category_Humid'})",frozenset({'High_Temp'}),0.09608120868744098,0.5504013220018886,0.09383852691218131,0.9766584766584767,1.7744479121275174,1.0,0.04095530263107445,19.261753888971764,0.48283588831345037,0.16979923109782144,0.948083647742351,0.5735747884042973
"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid', 'High_Temp'})",frozenset({'High_Humidity'}),0.09383852691218131,0.5347025495750708,0.09383852691218131,1.0,1.8701986754966888,1.0,0.043662827323869065,inf,0.5134818288393904,0.17549668874172186,1.0,0.5877483443708609
"frozenset({'High_Humidity', 'Humidity_Category_Humid', 'High_Temp'})",frozenset({'Temp_Category_Warm'}),0.14660056657223797,0.21458923512747877,0.09383852691218131,0.6400966183574879,2.9828924921477653,1.0,0.06237962346218973,2.1822822594444546,0.7789493462773036,0.3509933774834437,0.5417641344641776,0.5386951738652126
"frozenset({'Temp_Category_Warm', 'High_Humidity', 'High_Temp'})",frozenset({'Humidity_Category_Humid'}),0.12086874409820586,0.34006137865911235,0.09383852691218131,0.7763671875,2.283020761020479,1.0,0.05273573515734997,2.9509919137688603,0.6392490660613799,0.2556270096463023,0.6611308911643713,0.5261565198173377
"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})","frozenset({'High_Humidity', 'High_Temp'})",0.09608120868744098,0.22981586402266288,0.09383852691218131,0.9766584766584767,4.2497435101441265,1.0,0.07175754092133528,32.99630982555547,0.8459738736652263,0.4043743641912513,0.9696935807280636,0.6924894848623663
"frozenset({'High_Humidity', 'Humidity_Category_Humid'})","frozenset({'Temp_Category_Warm', 'High_Temp'})",0.34006137865911235,0.20656279508970726,0.09383852691218131,0.2759458521346755,1.3358932910199832,1.0,0.02359449803429574,1.095825784921646,0.3810009122927798,0.20724713242961423,0.08744618555265855,0.3651157832101949
"frozenset({'Humidity_Category_Humid', 'High_Temp'})","frozenset({'Temp_Category_Warm', 'High_Humidity'})",0.14660056657223797,0.12452785646836638,0.09383852691218131,0.6400966183574879,5.140188199738993,1.0,0.07558267259989247,2.4325199155845385,0.9438189931887575,0.5292942743009321,0.5889036740898796,0.696825560363578
"frozenset({'Temp_Category_Warm', 'High_Humidity'})","frozenset({'Humidity_Category_Humid', 'High_Temp'})",0.12452785646836638,0.14660056657223797,0.09383852691218131,0.7535545023696683,5.140188199738993,1.0,0.07558267259989247,3.4628323164088037,0.9200230983894724,0.5292942743009321,0.7112190517393955,0.696825560363578
"frozenset({'Temp_Category_Warm', 'High_Temp'})","frozenset({'High_Humidity', 'Humidity_Category_Humid'})",0.20656279508970726,0.34006137865911235,0.09383852691218131,0.45428571428571435,1.3358932910199834,1.0,0.02359449803429574,1.2093116097869672,0.3168961768266784,0.20724713242961423,0.1730832715844343,0.3651157832101949
"frozenset({'High_Humidity', 'High_Temp'})","frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid'})",0.22981586402266288,0.09608120868744098,0.09383852691218131,0.40832049306625584,4.249743510144127,1.0,0.07175754092133528,1.5277169155256534,0.9928686474372876,0.4043743641912513,0.3454284692161556,0.6924894848623663
frozenset({'Humidity_Category_Humid'}),"frozenset({'Temp_Category_Warm', 'High_Humidity', 'High_Temp'})",0.34006137865911235,0.12086874409820586,0.09383852691218131,0.2759458521346755,2.283020761020479,1.0,0.05273573515734997,1.214178882192267,0.8515698522670644,0.2556270096463023,0.17639812826060294,0.5261565198173377
frozenset({'Temp_Category_Warm'}),"frozenset({'High_Humidity', 'Humidity_Category_Humid', 'High_Temp'})",0.21458923512747877,0.14660056657223797,0.09383852691218131,0.4372937293729373,2.9828924921477653,1.0,0.06237962346218973,1.5165984066194247,0.8463786855402623,0.3509933774834437,0.3406296646262137,0.5386951738652126
frozenset({'High_Humidity'}),"frozenset({'Temp_Category_Warm', 'Humidity_Category_Humid', 'High_Temp'})",0.5347025495750708,0.09383852691218131,0.09383852691218131,0.17549668874172186,1.8701986754966888,1.0,0.043662827323869065,1.099039216355507,1.0,0.17549668874172186,0.0901143606903566,0.5877483443708609
frozenset({'High_Temp'}),"frozenset({'High_Humidity', 'Temp_Category_Warm', 'Humidity_Category_Humid'})",0.5504013220018886,0.09608120868744098,0.09383852691218131,0.17049110015011795,1.7744479121275176,1.0,0.04095530263107445,1.0897035480585477,0.9707422506443695,0.16979923109782144,0.08231922179051962,0.5735747884042973
"frozenset({'High_Humidity', 'Temp_Category_Warm', 'Wind_Category_Calm'})",frozenset({'High_Temp'}),0.09147780925401322,0.5504013220018886,0.08864494806421153,0.9690322580645162,1.7605921703458247,1.0,0.03829544091696605,14.518290643689049,0.47550768997622495,0.16023042457862174,0.9311213678977636,0.5650436863987603
"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm', 'High_Temp'})",frozenset({'High_Humidity'}),0.13255429650613787,0.5347025495750708,0.08864494806421153,0.6687444345503117,1.2506849557417752,1.0,0.01776782776524971,1.4046479484602032,0.23106706366383367,0.15320277437780497,0.28807784107312057,0.41726404950473645
"frozenset({'High_Humidity', 'Wind_Category_Calm', 'High_Temp'})",frozenset({'Temp_Category_Warm'}),0.14624645892351273,0.21458923512747877,0.08864494806421153,0.6061339790153351,2.8246243510549607,1.0,0.057262032303712684,1.9941064296660944,0.7566242383306427,0.3256721595836948,0.4985222528130326,0.5096126440731241
"frozenset({'Temp_Category_Warm', 'Wind_Category_Calm'})","frozenset({'High_Humidity', 'High_Temp'})",0.13715769593956562,0.22981586402266288,0.08864494806421153,0.6462994836488813,2.812249216986812,1.0,0.05712393366450257,2.1775035669237615,0.746848798045834,0.3184902459711621,0.5407585019882487,0.51601055332932
"frozenset({'Wind_Category_Calm', 'High_Temp'})","frozenset({'Temp_Category_Warm', 'High_Humidity'})",0.28257790368271957,0.12452785646836638,0.08864494806421153,0.31370091896407687,2.5191224506764542,1.0,0.05345612743327796,1.2756423077387287,0.8405600692988487,0.27835433654558933,0.2160811898966778,0.5127746300981522
